name,rating,numberofbik,WatchthisMonth,asian restaurant,italian restaurant,gril restaurant,mediterranean restaurant,chef restaurant,sitting outside,smoke area,sea food,coffe shop,delivery,burger shop,online order,Converted_Kosher,Price_Convert
1351,8.9,1253,984,0,0,1,0,0,1,1,0,0,1,1,1,0,1
1352,8.2,61,245,0,1,0,0,0,0,0,0,0,1,0,1,1,1
1353,8.2,607,381,0,0,1,0,0,0,0,0,0,1,0,1,1,0
1354,8.1,1657,206,0,1,0,0,0,1,1,0,0,1,0,1,1,0
1355,7.5,231,157,1,0,0,0,0,1,1,0,0,1,0,0,0,0
1356,7.9,635,1065,0,1,0,0,0,1,1,0,0,1,0,1,0,1
1360,8.4,29,321,0,1,0,0,0,0,0,0,1,1,0,0,0,1
1363,8.7,1961,1251,0,0,0,0,0,1,0,0,1,0,0,1,0,1
1365,8.1,551,413,0,1,0,0,0,0,1,0,1,0,0,0,1,1
1366,8.4,29,128,0,0,1,0,0,0,0,0,0,0,0,0,1,1
1367,7.1,425,106,0,1,1,0,0,0,0,0,0,1,0,0,1,0
1368,8.2,30,144,1,0,0,0,0,0,0,0,0,0,0,0,1,1
1369,7.8,370,212,0,0,1,0,0,0,0,0,0,1,1,1,1,1
1370,8.3,357,378,0,0,1,0,0,1,1,0,0,1,0,1,1,1
1371,8.5,305,445,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1372,8.2,1995,160,0,0,1,0,0,1,0,0,0,1,1,1,0,1
1373,9.0,1471,708,0,0,1,0,0,1,0,0,0,1,1,0,1,0
1374,8.6,447,220,0,0,1,0,0,1,0,0,0,1,1,1,1,1
1376,8.8,3441,931,0,0,1,0,0,1,1,0,0,1,0,1,1,1
1377,8.2,3194,422,0,0,1,0,0,1,1,0,0,1,1,1,0,1
1378,7.8,232,833,0,1,0,0,0,0,0,0,0,1,0,1,0,1
1379,6.9,896,153,0,0,0,0,0,1,1,0,1,1,0,1,0,1
1380,8.9,1002,717,0,1,0,0,0,1,1,0,0,0,0,1,1,1
1381,8.8,488,628,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1382,9.0,3492,1764,0,0,1,0,0,1,0,0,0,0,0,1,0,1
1383,9.0,1577,196,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1384,8.6,584,1248,0,0,0,0,0,1,0,0,1,1,0,1,0,1
1385,8.4,301,353,0,0,0,0,0,1,1,0,1,1,0,1,1,0
1386,9.2,904,566,0,0,1,0,0,1,1,0,0,1,0,1,0,1
1387,8.3,3161,1023,0,0,1,0,0,1,0,0,0,1,1,1,0,1
1388,8.3,20,37,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1389,8.4,2643,741,0,0,1,0,0,0,0,0,0,1,1,1,0,1
1390,7.4,211,238,0,1,0,0,0,0,0,0,1,0,0,0,1,1
1391,8.3,252,68,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1392,7.6,731,144,0,0,0,0,0,0,0,0,1,1,0,0,1,1
1393,8.4,2218,105,0,1,1,0,0,0,1,0,0,1,0,1,1,1
1394,8.1,1470,105,0,1,0,0,0,1,1,0,1,0,0,0,1,1
1395,8.7,518,652,0,1,0,0,0,1,0,0,0,1,0,1,1,0
1396,7.0,1715,208,1,0,0,0,0,0,0,0,0,1,0,1,1,1
1397,7.9,387,765,0,0,1,0,0,0,0,0,0,1,0,1,1,1
1398,8.4,70,214,0,0,0,0,0,1,1,0,1,0,1,0,0,1
1399,8.4,83,202,0,0,1,0,0,1,1,0,0,1,0,0,1,1
1400,7.3,657,161,0,0,0,0,0,1,1,0,1,1,0,0,1,1
1402,8.1,434,540,0,0,1,0,0,0,0,0,0,1,0,1,1,1
1403,8.1,181,146,0,0,1,0,0,0,1,0,0,1,0,1,1,1
1404,7.7,1781,415,0,1,0,0,0,1,1,0,1,1,0,0,1,1
1406,6.9,44,159,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1407,8.1,1071,685,1,0,1,0,0,0,0,0,0,1,0,1,1,1
1408,8.3,199,81,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1409,8.8,583,949,0,0,1,0,0,0,1,0,0,1,0,1,1,0
1410,7.7,78,625,0,1,0,0,0,1,1,0,1,1,0,1,1,1
1413,8.4,125,133,0,0,1,0,0,0,0,0,0,1,0,0,1,0
1416,8.3,383,185,0,0,0,0,0,0,0,0,1,1,0,0,1,1
1418,8.6,293,353,0,0,1,0,0,0,0,0,0,1,0,1,1,1
1419,8.4,4140,607,1,0,0,0,0,1,1,0,0,1,0,1,0,1
1420,8.2,1451,447,0,0,1,0,0,1,0,0,0,1,1,1,1,1
1421,8.2,1752,384,0,0,1,0,0,1,1,0,0,0,0,0,1,1
1422,8.1,1617,602,1,0,1,0,0,1,1,0,0,1,0,1,1,1
1424,8.1,33,264,0,0,1,0,0,0,0,0,0,0,0,0,1,1
1425,7.5,2731,414,1,0,0,0,0,1,1,0,0,1,0,1,1,1
1426,8.0,149,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0
1428,8.0,1467,270,0,0,1,0,0,1,1,0,0,1,0,1,0,1
1430,8.6,591,48,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1431,7.8,33,556,0,0,0,0,0,0,1,0,1,1,1,0,0,1
1432,7.4,14,639,0,0,1,0,0,1,1,0,0,1,0,0,1,1
1433,8.8,532,120,0,0,1,0,0,1,0,0,0,1,1,0,0,1
1435,7.4,1211,130,1,0,1,0,0,1,0,0,0,1,0,1,1,1
1437,8.7,1334,899,0,0,1,0,0,1,1,0,0,1,0,1,1,1
1438,7.9,2724,566,0,0,1,0,0,1,0,0,0,1,0,1,1,1
1439,8.5,3737,698,1,0,0,0,0,1,1,0,0,1,0,1,0,1
1440,8.7,2957,1016,0,1,0,0,0,0,0,0,0,1,0,1,1,1
1441,8.2,727,127,0,0,1,0,0,1,1,0,0,0,0,0,1,2
1443,7.6,1377,288,0,1,0,0,0,0,0,0,0,1,0,1,1,0
1444,8.3,1191,394,1,0,0,0,0,1,0,0,0,1,0,1,0,0
1445,8.5,730,295,1,0,0,0,0,0,0,0,0,1,0,1,1,1
1446,8.2,805,598,0,0,1,0,0,1,1,0,0,1,0,1,1,1
1447,8.7,211,1655,0,0,1,0,0,0,0,0,0,1,1,0,1,1
1448,8.2,575,294,0,0,0,0,0,1,1,0,1,1,0,1,1,1
1450,8.1,2112,603,0,0,1,0,0,0,0,0,0,1,0,0,1,1
1451,8.7,1329,342,0,1,0,0,0,1,1,0,1,0,0,0,1,1
1454,8.3,1395,803,0,0,1,0,0,1,1,0,0,1,0,1,1,1
1455,8.7,271,553,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1457,8.7,328,697,0,0,1,0,0,0,1,0,0,1,0,0,1,1
1458,7.4,16,999,0,0,1,0,0,0,0,0,0,0,0,1,1,1
1459,7.5,246,465,0,0,0,0,0,0,0,0,1,1,0,0,0,1
1460,8.5,891,624,0,1,0,0,0,1,1,0,1,1,0,0,1,1
1462,7.7,266,611,1,0,0,0,0,0,0,0,0,0,0,0,1,1
1463,7.4,308,496,1,0,0,0,0,0,1,0,0,1,0,1,1,1
1464,8.0,2206,56,0,0,1,0,0,1,1,0,0,0,0,0,1,1
1465,8.7,412,247,0,0,1,0,0,1,1,0,0,1,0,0,1,0
1466,8.4,2782,580,0,1,0,0,0,1,0,0,1,1,0,1,1,1
1467,8.5,152,242,0,1,0,0,0,0,0,0,0,1,0,1,1,1
1469,8.5,3263,843,0,1,1,0,0,1,0,0,0,1,0,1,1,1
1470,9.2,1603,274,0,1,1,0,0,1,0,0,0,0,0,1,1,1
1471,8.0,3166,446,0,0,1,0,0,0,0,0,0,1,0,1,0,1
1472,8.8,800,490,0,1,0,0,0,1,1,0,0,1,0,1,1,0
1473,9.3,459,850,0,0,1,0,0,0,0,0,0,1,0,1,1,0
1474,8.0,1540,416,0,1,0,0,0,1,1,0,1,1,0,1,0,1
1475,7.7,3073,549,0,1,0,0,0,1,1,0,1,1,0,0,0,1
1476,8.9,439,779,0,1,0,0,0,1,0,0,0,1,0,1,1,1
1477,8.0,199,247,0,1,0,0,0,0,1,0,0,1,0,0,1,0
1478,7.9,137,192,0,1,0,0,0,1,1,0,0,1,0,1,1,1
1479,8.4,85,289,0,0,0,0,0,0,0,0,1,0,0,0,1,1
1480,8.2,215,548,0,0,1,0,0,1,1,0,0,1,0,0,1,1
1481,7.6,1329,310,1,0,1,0,0,0,0,0,0,1,0,0,1,1
1482,7.9,1633,289,0,0,0,0,0,1,1,0,1,1,0,1,0,1
1483,8.6,2749,859,0,0,1,0,0,1,1,0,0,0,0,1,1,1
1485,7.6,134,326,0,0,1,0,0,1,0,0,0,1,0,1,1,1
1486,7.3,36,271,0,1,0,0,0,0,0,0,1,0,0,0,1,1
1487,8.3,231,134,0,0,1,0,0,1,1,0,0,1,0,0,0,0
1489,8.0,138,244,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1490,7.8,4164,594,0,0,1,0,0,1,0,0,0,0,0,0,1,1
1491,8.0,72,270,0,1,1,0,0,1,0,0,0,1,0,0,0,0
1492,9.0,975,548,0,0,0,0,0,1,1,0,1,1,0,0,0,1
1493,8.5,23,539,0,0,1,0,0,0,0,0,0,0,0,0,1,1
1494,8.8,293,318,0,0,1,0,0,0,0,0,0,1,0,1,1,1
1495,8.5,64,265,0,1,0,0,0,0,0,0,0,1,0,1,1,1
1496,8.6,1817,768,0,1,0,0,0,1,0,0,1,0,0,0,1,1
1498,8.0,177,747,0,1,0,0,0,1,0,0,0,1,0,1,0,1
1499,8.6,237,191,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1500,8.6,226,283,0,0,1,0,0,0,0,0,1,0,0,0,0,1
1501,7.3,8,123,0,0,1,0,0,0,0,0,0,1,1,1,0,1
1503,8.6,709,480,0,0,1,0,0,1,0,0,0,0,0,0,1,1
1504,8.3,159,330,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1505,9.1,3493,898,0,0,1,0,0,1,1,0,0,1,0,1,0,2
1506,8.3,177,226,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1507,8.4,467,430,1,0,1,0,0,1,1,0,0,1,0,0,1,1
1508,8.7,930,335,0,0,0,0,0,1,1,0,1,1,0,1,1,0
1509,7.9,1046,231,0,0,0,0,0,1,1,0,1,1,0,0,1,1
1511,8.2,1880,813,0,0,1,0,0,1,1,0,0,0,0,0,0,1
1512,7.9,2607,286,0,0,0,0,0,1,1,0,1,1,0,1,0,1
1513,8.7,4958,638,0,0,1,0,0,1,0,0,0,1,1,1,0,1
1514,7.8,160,284,0,0,1,0,0,0,0,0,0,1,0,1,1,0
1515,7.7,86,852,0,1,0,0,0,1,0,0,1,1,0,1,1,1
1518,8.6,266,195,0,1,1,0,0,0,0,0,0,1,0,0,0,0
1519,8.3,2806,397,1,0,0,0,0,1,0,0,0,1,0,1,0,2
1520,7.8,523,93,0,1,0,0,0,0,1,0,1,0,0,0,0,1
1521,8.7,617,577,0,0,0,0,0,1,1,0,1,0,0,0,0,0
1522,8.5,630,602,0,0,1,0,0,0,0,0,0,1,1,1,1,1
1523,7.5,327,271,0,1,0,0,0,1,1,0,0,1,0,1,1,1
1524,7.1,903,145,0,0,0,0,0,1,0,0,1,0,0,0,1,1
1525,8.4,3841,876,0,0,0,0,0,1,1,0,1,1,0,1,0,1
1526,7.8,2796,243,0,0,1,0,0,0,1,0,0,1,0,0,1,0
1527,8.7,3132,1126,0,1,0,0,0,0,0,0,1,1,0,1,1,1
1528,7.8,1244,814,0,0,1,0,0,0,0,0,0,1,0,1,1,0
1529,8.4,6660,239,1,0,1,0,0,1,0,0,0,1,0,1,1,1
1530,8.4,155,278,0,1,0,0,0,0,0,0,1,1,0,1,1,1
1531,9.0,4869,1388,0,0,1,0,0,1,1,0,0,1,0,1,0,1
1532,7.5,835,91,0,0,1,0,0,0,0,0,0,1,0,1,1,0
1533,7.0,681,415,1,0,0,0,0,1,0,0,0,1,0,1,1,1
1535,8.6,4776,1507,1,0,0,0,0,1,1,0,0,1,0,1,0,1
1536,9.1,3849,1633,0,0,1,0,0,1,1,0,0,0,1,1,0,1
1537,7.4,2128,394,0,0,0,0,0,1,1,0,1,1,0,1,0,1
1538,7.3,63,166,0,0,0,0,0,1,1,0,1,0,0,0,0,1
1539,7.1,13,169,0,1,0,0,0,1,1,0,1,0,0,0,1,1
1540,6.8,4,58,0,0,1,0,0,0,0,0,0,0,0,0,1,1
1542,8.4,11,343,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1543,8.5,215,209,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1544,9.1,328,1518,0,0,1,0,0,0,1,0,0,1,1,1,1,1
1545,8.1,375,312,0,1,0,0,0,0,1,0,1,1,0,0,1,1
1546,7.7,221,367,1,0,0,0,0,0,1,0,0,1,0,1,0,1
1547,7.9,268,150,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1548,8.7,128,458,0,0,1,0,0,1,1,0,0,1,1,1,0,1
1549,8.5,255,137,0,0,1,0,0,1,0,0,0,1,0,0,0,1
1550,7.3,168,288,0,1,0,0,0,1,1,0,0,1,0,1,1,1
1551,7.4,937,281,0,1,0,0,0,1,1,0,1,1,0,0,1,1
1552,8.7,463,609,0,1,0,0,0,1,1,0,0,1,0,1,1,0
1553,8.4,873,296,1,0,0,0,0,0,0,0,0,1,0,1,1,0
1554,8.5,115,149,0,1,0,0,0,1,1,0,0,1,0,0,0,1
1555,8.4,4965,1427,0,0,1,0,0,0,0,0,0,1,0,1,1,0
1556,8.4,712,185,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1557,8.3,46,178,0,0,1,0,0,0,1,0,0,0,0,1,0,1
1559,8.2,135,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1
1560,8.5,1997,1240,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1561,8.4,950,281,0,1,0,0,0,1,0,0,0,0,0,1,0,1
1562,8.4,158,123,0,1,0,0,0,1,0,0,1,1,0,0,1,1
1564,8.2,1461,497,0,0,1,0,0,0,1,0,0,1,0,1,0,1
1565,9.1,2206,1849,1,0,0,0,0,1,0,0,0,1,0,1,0,1
1566,8.3,201,552,0,0,1,0,0,1,0,0,0,1,0,0,1,1
1568,7.7,783,232,0,0,1,0,0,1,1,0,0,0,0,0,1,0
1569,7.8,977,323,0,1,0,0,0,1,1,0,1,1,0,1,1,1
1570,8.1,1730,380,0,1,0,0,0,0,0,0,1,1,0,1,1,1
1572,8.4,71,233,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1573,8.2,819,376,0,1,0,0,0,1,0,0,0,1,0,1,1,1
1574,8.2,1265,755,0,0,1,0,0,1,1,0,0,1,0,1,1,0
1575,8.5,640,218,0,1,0,0,0,0,0,0,0,1,0,1,1,0
1576,8.2,142,270,1,0,0,0,0,0,0,0,0,1,0,1,1,1
1577,8.1,11,493,1,0,0,0,0,0,0,0,0,1,0,1,0,1
1578,6.9,397,241,0,1,0,0,0,0,0,0,1,1,0,1,1,1
1579,8.9,1338,441,0,0,1,0,0,1,1,0,0,0,0,0,0,1
1580,8.7,331,1250,0,1,0,0,0,0,0,0,0,1,0,1,0,1
1581,7.4,653,410,0,0,1,0,0,1,1,0,0,1,0,1,1,1
1582,8.3,28,397,0,1,1,0,0,0,0,0,0,0,0,0,1,1
1583,8.3,8,399,1,0,0,0,0,1,1,0,0,1,0,0,0,1
1584,9.0,2516,1429,0,0,1,0,0,0,1,0,0,1,0,0,1,1
1585,8.6,403,710,0,0,1,0,0,0,0,0,0,1,1,1,1,1
1586,9.2,2317,641,0,1,0,0,0,1,0,0,1,1,0,1,0,1
1587,8.2,1124,690,1,0,0,0,0,1,1,0,0,1,0,1,1,1
1588,8.4,8,1047,0,0,1,0,0,0,1,0,0,1,0,0,1,1
1591,8.7,984,316,0,1,0,0,0,1,0,0,0,1,0,1,1,1
1592,8.0,32,199,0,1,0,0,0,1,1,0,0,1,0,1,1,1
1593,8.5,25,429,1,0,0,0,0,0,0,0,0,1,0,1,1,1
1594,8.6,4887,887,0,1,0,0,0,0,0,0,0,1,0,1,0,1
1596,8.4,244,402,0,1,0,0,0,0,1,0,0,1,0,1,1,1
1598,8.0,3729,382,1,0,0,0,0,1,0,0,0,1,0,1,0,1
1599,8.0,757,162,0,0,1,0,0,1,0,0,0,1,0,1,0,1
1600,8.9,271,233,0,0,1,0,0,0,0,0,0,1,0,0,1,1
1601,7.4,199,157,0,1,0,0,0,0,0,0,0,1,0,1,1,0
1602,7.8,1259,209,1,0,1,0,0,0,0,0,0,1,0,1,1,1
1603,8.6,606,318,0,1,0,0,0,1,1,0,1,1,0,0,1,1
1604,8.7,1127,1050,0,0,1,0,0,1,1,0,0,1,1,1,1,0
1605,8.9,414,757,0,1,1,0,0,1,1,0,1,0,1,0,0,1
1606,8.8,678,308,0,1,0,0,0,0,0,0,0,1,0,1,1,0
1607,8.7,2388,824,0,0,1,0,0,1,0,0,0,1,0,1,0,1
1609,8.0,761,1304,0,0,1,0,0,1,1,0,0,1,1,1,1,1
1610,8.3,19,280,0,0,1,0,0,0,0,0,0,0,0,0,1,1
1611,8.6,774,683,0,0,0,0,0,1,1,0,1,1,1,0,0,1
1612,8.4,318,349,0,1,0,0,0,0,0,0,1,1,0,1,1,1
1613,7.5,1845,481,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1614,8.2,1597,677,1,0,0,0,0,1,1,0,1,1,0,1,0,1
1616,8.0,1575,223,0,1,0,0,0,0,1,0,1,0,0,0,1,1
1617,8.1,87,831,1,0,0,0,0,1,1,0,0,1,0,1,1,1
1618,8.5,253,553,0,0,1,0,0,1,1,0,0,1,1,0,1,1
1619,7.4,1163,387,0,0,0,0,0,1,1,0,1,0,0,0,0,2
1620,7.7,116,591,0,1,0,0,0,0,0,0,0,1,0,1,0,2
1621,8.8,1279,751,0,1,0,0,0,1,0,0,0,1,0,1,1,1
1622,8.2,322,933,0,0,1,0,0,1,0,0,0,1,1,1,0,1
1624,8.9,1157,886,0,0,0,0,0,1,1,0,0,0,1,1,1,0
1626,8.7,763,265,0,0,1,0,0,0,0,0,0,1,0,1,1,0
1627,8.5,534,245,0,0,1,0,0,0,0,0,0,1,0,1,1,1
1628,8.2,6230,695,1,0,1,0,0,1,0,0,0,1,0,1,1,1
1629,8.9,205,989,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1630,9.0,126,153,0,1,1,0,0,0,0,0,0,0,0,0,1,1
1631,8.0,63,376,0,0,1,0,0,1,1,0,0,1,0,1,1,1
1632,9.0,3769,1075,0,0,1,0,0,1,1,0,0,1,1,1,0,1
1633,8.8,189,247,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1634,8.4,1363,294,0,0,1,0,0,1,1,0,0,1,0,0,1,0
1635,7.7,26,398,0,0,0,0,0,0,0,0,1,0,0,0,1,1
1636,7.6,261,458,0,0,1,0,0,0,0,0,0,1,0,1,1,1
1637,7.2,65,129,0,1,0,0,0,0,0,0,1,0,0,0,1,1
1638,7.8,33,178,0,0,1,0,0,0,0,0,0,0,0,0,1,1
1639,7.6,721,114,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1640,8.2,1124,993,0,1,0,0,0,1,0,0,1,1,0,1,1,1
1641,8.3,7,527,1,0,1,0,0,1,0,0,0,1,1,0,1,1
1642,7.9,2551,125,0,0,1,0,0,0,0,0,0,1,1,1,1,1
1643,8.3,2897,619,1,0,0,0,0,0,0,0,1,1,1,1,0,1
1644,7.6,217,645,0,0,1,0,0,1,0,0,0,1,1,1,0,1
1645,7.4,782,290,0,0,1,0,0,0,0,0,0,1,0,1,1,1
1647,8.7,57,869,0,0,0,0,0,1,1,0,1,0,0,0,1,1
1648,8.6,280,87,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1649,8.5,1540,205,0,0,0,0,0,1,1,0,1,1,0,1,0,1
1650,8.1,28,329,1,0,1,0,0,1,0,0,0,1,0,0,1,1
1651,7.9,490,675,0,0,1,0,0,1,1,0,0,1,0,0,1,0
1653,9.2,2737,1405,1,0,0,0,0,1,0,0,0,1,0,1,0,1
1654,8.8,251,2029,0,0,1,0,0,0,0,0,0,1,1,1,1,1
1655,7.9,3955,369,1,1,0,0,0,0,0,0,0,1,0,1,1,1
1656,8.0,217,277,0,0,1,0,0,0,0,0,0,1,1,1,1,1
1657,7.9,977,261,0,1,0,0,0,1,1,0,1,0,0,0,0,1
1658,7.3,79,383,0,0,0,0,0,1,1,0,1,1,0,1,1,1
1659,8.2,264,822,0,1,0,0,0,0,0,0,0,1,0,1,1,1
1660,8.9,228,364,0,1,0,0,0,0,0,0,0,1,0,0,0,1
1662,8.2,2661,230,0,1,0,0,0,0,0,0,1,1,0,1,1,1
1666,7.3,2101,340,1,0,0,0,0,1,0,0,0,1,0,1,1,1
1668,7.9,447,197,0,0,1,0,0,0,0,0,0,1,0,1,0,1
1673,8.7,1751,1051,0,0,1,0,0,0,0,0,0,0,0,1,1,1
1674,8.4,5670,1363,0,1,0,0,0,1,1,0,1,1,0,1,1,1
1675,8.6,702,829,0,0,1,0,0,1,0,0,0,1,0,0,1,1
1676,8.1,656,294,0,0,1,0,0,1,1,0,0,1,0,1,1,1
1677,8.6,936,406,0,0,1,0,0,1,0,0,0,1,0,1,1,1
1678,8.3,679,528,0,1,0,0,0,0,0,0,1,1,0,1,1,1
1679,8.6,1156,336,0,1,0,0,0,0,1,0,1,1,0,1,1,0
1680,8.5,520,283,0,0,1,0,0,1,1,0,0,1,0,1,1,1
1681,7.9,2206,148,1,0,0,0,0,0,0,0,0,1,0,1,0,1
1682,8.7,2865,1084,0,1,0,0,0,1,1,0,0,1,0,1,0,1
1683,8.0,85,58,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1685,8.6,1456,280,0,1,0,0,0,0,0,0,0,1,0,1,1,0
1686,8.7,5580,1570,0,1,1,0,0,0,0,0,0,1,1,1,0,1
1687,7.3,40,296,0,1,0,0,0,1,1,0,0,1,0,0,1,1
1688,8.7,753,404,0,0,1,0,0,1,0,0,0,1,1,1,1,1
1689,8.6,52,535,0,1,0,0,0,1,1,0,1,0,0,0,1,1
1690,8.5,83,744,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1691,8.5,226,189,0,0,1,0,0,1,1,0,0,1,0,0,0,1
1692,8.7,3529,644,0,0,1,0,0,1,1,0,0,1,1,1,0,1
1693,8.4,2067,1564,0,0,1,0,0,1,1,0,0,0,0,0,0,1
1694,8.4,67,346,0,0,1,0,0,1,1,0,0,1,0,0,1,1
1696,7.2,275,83,0,0,1,0,0,1,0,0,0,0,0,0,0,1
1697,8.2,331,252,1,1,0,0,0,0,0,0,0,1,0,1,1,1
1699,9.1,793,1378,0,0,1,0,0,1,1,0,0,1,0,1,0,1
1700,8.3,1040,224,0,0,1,0,0,0,0,0,0,0,0,1,0,1
1701,8.7,556,474,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1702,8.2,1850,319,1,1,0,0,0,0,0,0,0,1,0,1,1,1
1703,9.0,5644,1507,0,0,1,0,0,1,0,0,0,1,0,1,1,0
1705,8.1,1092,153,0,0,0,0,0,0,0,0,1,1,0,0,1,1
1706,8.5,274,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1
1707,8.6,134,333,0,0,1,0,0,1,1,0,0,1,0,0,0,1
1708,8.1,628,353,0,0,1,0,0,0,0,0,0,1,0,1,1,0
1709,7.5,849,152,0,0,0,0,0,0,0,0,1,1,0,1,0,1
1710,8.9,285,216,0,0,1,0,0,0,0,0,0,0,0,0,1,1
1711,8.2,1108,667,1,0,0,0,0,1,0,0,0,1,0,1,1,1
1712,8.3,32,52,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1713,8.9,5192,1439,0,0,0,0,0,1,0,0,1,1,0,1,0,1
1716,8.6,424,544,0,0,0,0,0,0,0,0,0,1,1,1,0,1
1717,8.3,1526,152,0,0,1,0,0,1,1,0,0,0,0,0,1,1
1718,8.0,614,218,0,0,0,0,0,1,1,0,1,0,0,0,0,1
1719,7.6,440,240,1,0,0,0,0,1,0,0,0,1,0,1,0,1
1720,7.4,1078,384,0,1,0,0,0,0,0,0,1,1,0,1,1,1
1721,8.5,33,124,0,0,1,0,0,0,0,0,0,1,0,0,1,1
1723,8.1,1083,480,0,0,1,0,0,0,1,0,0,0,0,0,1,1
1724,8.6,3183,626,0,0,1,0,0,1,1,0,0,1,0,1,1,1
1725,8.6,18,327,0,1,0,0,0,1,0,0,1,1,0,0,1,1
1726,8.7,135,129,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1727,8.9,145,1966,0,1,0,0,0,0,0,0,0,1,0,1,1,1
1729,7.6,2192,294,0,1,0,0,0,0,1,0,0,1,0,1,1,0
1730,7.1,111,252,0,0,1,0,0,0,0,0,1,1,0,1,0,1
1732,8.2,4394,905,0,1,1,0,0,1,1,0,0,0,0,1,0,1
1733,7.6,129,337,0,0,1,0,0,1,1,0,0,1,0,1,0,1
1734,8.5,9,435,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1735,8.9,500,1446,0,1,0,0,0,1,1,0,0,1,0,0,1,0
1736,8.4,348,397,0,0,1,0,0,1,1,0,0,1,0,1,1,1
1737,8.6,422,534,0,0,1,0,0,1,1,0,0,0,0,0,1,1
1738,8.6,897,658,0,0,1,0,0,0,0,0,1,1,1,1,0,1
1739,8.7,1104,1644,0,0,0,0,0,1,1,0,1,1,0,1,0,1
1741,8.7,755,472,0,0,1,0,0,1,1,0,0,0,0,0,1,1
1742,8.8,406,462,0,0,1,0,0,1,1,0,0,1,0,0,1,1
1743,8.1,5984,157,0,1,0,0,0,1,1,0,1,0,0,1,1,1
1744,9.2,205,122,0,1,0,0,0,0,0,0,0,0,0,0,1,1
1745,7.6,5379,779,0,0,1,0,0,0,0,0,1,1,0,1,0,1
1746,7.8,1989,771,0,0,1,0,0,1,1,0,0,0,1,1,1,1
1747,8.3,1870,422,0,0,1,0,0,1,0,0,0,1,1,1,0,1
1748,8.1,2075,472,0,1,0,0,0,1,1,0,1,1,0,1,0,1
1749,8.5,750,788,0,0,1,0,0,1,1,0,0,1,0,1,1,1
1750,7.5,92,365,0,0,0,0,0,0,0,0,1,1,0,1,0,1
1751,7.7,2081,952,0,0,1,0,0,1,1,0,0,0,0,0,1,1
1752,7.2,65,288,0,1,0,0,0,1,0,0,1,0,0,0,1,1
1753,8.7,603,173,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1754,7.9,240,241,0,1,0,0,0,1,1,0,1,1,0,0,1,0
1755,8.7,237,531,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1756,9.0,617,572,0,0,1,0,0,1,0,0,0,1,0,0,1,0
1757,8.3,2956,802,0,0,1,0,0,1,0,0,0,1,1,1,0,1
1758,9.2,3687,1660,0,0,1,0,0,1,0,0,0,0,0,1,0,1
1759,7.6,199,569,0,0,1,0,0,0,0,0,0,1,1,0,1,0
1760,8.2,71,379,0,1,0,0,0,1,1,0,0,1,0,0,1,0
1761,8.9,3692,1219,0,1,0,0,0,0,0,0,0,1,0,1,0,1
1762,7.3,63,71,0,0,0,0,0,1,1,0,1,0,0,0,0,1
1763,7.4,430,265,1,0,1,0,0,1,1,0,0,1,0,1,1,1
1764,8.1,3169,252,0,0,0,0,0,1,0,0,1,1,0,1,0,1
1766,7.8,62,154,0,1,0,0,0,0,0,0,0,1,0,1,0,1
1767,7.5,1123,315,1,0,1,0,0,0,0,0,0,1,0,1,1,1
1768,9.1,5664,1426,0,0,0,0,0,1,1,0,0,1,1,1,0,1
1769,8.5,194,904,1,0,1,0,0,1,0,0,0,1,0,1,1,1
1770,7.8,3827,717,0,0,0,0,0,1,1,0,1,0,0,1,0,1
1771,8.7,983,1077,0,0,0,0,0,1,0,0,1,0,0,1,0,1
